order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
10540029,0,0,1,0.25,00:10:54,04:10:54,60,60,b6dd694ae05541dba369a2a759d2c2b9,004d1201e9e84cfbacfa68dc759c61f1
11010030,0,0,1,0.25,00:11:01,04:11:01,60,60,b6dd694ae05541dba369a2a759d2c2b9,13f358cee72045fc8e52fc834957788a
11400031,1,0,0,1.0,00:11:40,04:11:40,240,240,b6dd694ae05541dba369a2a759d2c2b9,e2327ef4f46a40908e2b8ad97e855333
12230032,0,1,0,0.5,00:12:23,04:12:23,120,120,5e2e9efa5ade4984bb18af66028bc0c8,433901c139d54522a8f3790b07a335e5
12270033,2,6,0,5.0,00:12:27,04:12:27,1200,1200,b6dd694ae05541dba369a2a759d2c2b9,5ec55e3f537d448d95144cec1cc37f54
12490034,0,0,1,0.25,00:12:49,04:12:49,60,60,f6faef4b36e743328800b961aced4a2c,0c589202a6584664939d46842080d019
13120035,0,0,3,0.75,00:13:12,04:13:12,180,180,ffd0ed8719f54294a452ed3e3b6a986c,84837bc48a2846cda5895e07912c6a91
13190036,1,0,0,1.0,00:13:19,04:13:19,240,240,ffd0ed8719f54294a452ed3e3b6a986c,a6fefc4ac6f541cbbc7af963c13350f6
14080037,0,1,0,0.5,00:14:08,04:14:08,120,120,ffd0ed8719f54294a452ed3e3b6a986c,7d1aa3474be842a9974684f4a1172ffe
15190038,0,0,2,0.5,00:15:19,04:15:19,120,120,ffd0ed8719f54294a452ed3e3b6a986c,9e692abf321146bebb9917f3ada777d4
15300039,0,0,1,0.25,00:15:30,04:15:30,60,60,ffd0ed8719f54294a452ed3e3b6a986c,1c3da1b869444169a773701e1430ded0
15350040,0,0,4,1.0,00:15:35,04:15:35,240,240,ffd0ed8719f54294a452ed3e3b6a986c,e3495e0ede9a4ff3a63b4501c17d1fcd
15470041,0,0,1,0.25,00:15:47,04:15:47,60,60,2445d4bd004c457d95957d6ecf77f759,390904f3744145508d8c9f8361a23e72
16410042,0,1,0,0.5,00:16:41,04:16:41,120,120,5e2e9efa5ade4984bb18af66028bc0c8,66b7f2fbd6a042c1bbd1b567d68daa56
17400043,1,0,0,1.0,00:17:40,04:17:40,240,240,5e2e9efa5ade4984bb18af66028bc0c8,c0979c05f2c44e6fa7c5e42ae9aa977e
17440044,0,1,0,0.5,00:17:44,04:17:44,120,120,ffd0ed8719f54294a452ed3e3b6a986c,4780dc7fb51f4f5da3dea9e56c125fe6
17490045,1,1,0,1.5,00:17:49,04:17:49,360,360,2445d4bd004c457d95957d6ecf77f759,d66f217d91dd4b43a32fb4984c74845d
17510046,1,8,0,5.0,00:17:51,04:17:51,1200,1200,b6dd694ae05541dba369a2a759d2c2b9,1e93ab7137b643aab3f9b31fdb1c35a8
18190047,0,0,1,0.25,00:18:19,04:18:19,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b854aac6ac2345789fbb3d155321216a
20420048,0,1,0,0.5,00:20:42,04:20:42,120,120,b6dd694ae05541dba369a2a759d2c2b9,61a68b6b728b4413ba6a0f695091579c
20420049,1,0,0,1.0,00:20:42,04:20:42,240,240,ffd0ed8719f54294a452ed3e3b6a986c,b8f0e72c209a459991fd3cb61c72b333
20420050,0,1,0,0.5,00:20:42,04:20:42,120,120,ffd0ed8719f54294a452ed3e3b6a986c,b6dd694ae05541dba369a2a759d2c2b9
21080051,3,7,0,6.5,00:21:08,04:21:08,1560,1560,5e2e9efa5ade4984bb18af66028bc0c8,fc583f43dd594e1fbc333052a2e5fb30
22190052,0,0,1,0.25,00:22:19,04:22:19,60,60,ffd0ed8719f54294a452ed3e3b6a986c,856895eda4fa41159b4aed0b71355cae
22380053,1,0,3,1.75,00:22:38,04:22:38,420,420,b6dd694ae05541dba369a2a759d2c2b9,6999d8c076aa42f3b42c6c96dc2ccc4c
22380054,8,0,0,8.0,00:22:38,04:22:38,1920,1920,b6dd694ae05541dba369a2a759d2c2b9,9b8851cf57f944c6b168ec887558ffaa
23390055,1,0,0,1.0,00:23:39,04:23:39,240,240,f6faef4b36e743328800b961aced4a2c,00e5630fbb3c4ff4b753ac1e1c15d561
23480056,2,0,0,2.0,00:23:48,04:23:48,480,480,b6dd694ae05541dba369a2a759d2c2b9,f5264a9b32c94706a8bc981ab961952a
24140057,1,0,0,1.0,00:24:14,04:24:14,240,240,f6faef4b36e743328800b961aced4a2c,9829a9e1f6874f28b33b57a7a42bb49f
24140058,0,1,0,0.5,00:24:14,04:24:14,120,120,f6faef4b36e743328800b961aced4a2c,aa61dc034d9240e9950b027ba204f5f0
24140059,0,0,1,0.25,00:24:14,04:24:14,60,60,b6dd694ae05541dba369a2a759d2c2b9,7d1aa3474be842a9974684f4a1172ffe
24490060,0,1,0,0.5,00:24:49,04:24:49,120,120,ffd0ed8719f54294a452ed3e3b6a986c,7d511f7ba322430687691bf9cfcc96b4
24560061,0,1,0,0.5,00:24:56,04:24:56,120,120,5e2e9efa5ade4984bb18af66028bc0c8,3556641d92e044d3a0111c4df4d1fd17
25100062,6,0,0,6.0,00:25:10,04:25:10,1440,1440,f6faef4b36e743328800b961aced4a2c,9316c24ab8b9471fa75f9da67d0b7db2
26000063,10,0,0,10.0,00:26:00,04:26:00,2400,2400,2445d4bd004c457d95957d6ecf77f759,390904f3744145508d8c9f8361a23e72
26070064,2,0,0,2.0,00:26:07,04:26:07,480,480,b6dd694ae05541dba369a2a759d2c2b9,9eb6acb8d6154085a29d04268076aeea
26070065,1,0,0,1.0,00:26:07,04:26:07,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9e692abf321146bebb9917f3ada777d4
27410066,0,0,1,0.25,00:27:41,04:27:41,60,60,2445d4bd004c457d95957d6ecf77f759,9c615d0af79a4cbfa86dc0bbf46a7870
28090067,1,0,0,1.0,00:28:09,04:28:09,240,240,5e2e9efa5ade4984bb18af66028bc0c8,3556641d92e044d3a0111c4df4d1fd17
29240068,0,0,2,0.5,00:29:24,04:29:24,120,120,5e2e9efa5ade4984bb18af66028bc0c8,53827e104d8e49409192d379460e0a98
29260069,1,0,0,1.0,00:29:26,04:29:26,240,240,2445d4bd004c457d95957d6ecf77f759,9b40bfd6ca1c432498685540652a5a8b
29450070,1,1,0,1.5,00:29:45,04:29:45,360,360,b6dd694ae05541dba369a2a759d2c2b9,797fe83c0ac14a3c8724aa4d9ce0049a
30230071,0,0,2,0.5,00:30:23,04:30:23,120,120,b6dd694ae05541dba369a2a759d2c2b9,bdb72ae965bb4229a3b93402b5cd3d78
30230072,0,0,1,0.25,00:30:23,04:30:23,60,60,2445d4bd004c457d95957d6ecf77f759,43a4215be06543c1985c1e9460dec52d
31000073,0,1,0,0.5,00:31:00,04:31:00,120,120,b6dd694ae05541dba369a2a759d2c2b9,e5dc8bf4da6a4112b4dfca025d6a8948
31230074,0,0,1,0.25,00:31:23,04:31:23,60,60,f6faef4b36e743328800b961aced4a2c,1c3da1b869444169a773701e1430ded0
32500075,0,0,1,0.25,00:32:50,04:32:50,60,60,b6dd694ae05541dba369a2a759d2c2b9,7fe14b93f0f04ee7a994ef5b2c1fdb72
33050076,0,3,0,1.5,00:33:05,04:33:05,360,360,ffd0ed8719f54294a452ed3e3b6a986c,852c1621c9c44d029b33d71c1274caeb
33560077,1,0,0,1.0,00:33:56,04:33:56,240,240,f6faef4b36e743328800b961aced4a2c,62cbdc8fbbc5452da72e83705b4e19af
33560078,0,0,2,0.5,00:33:56,04:33:56,120,120,f6faef4b36e743328800b961aced4a2c,b8f0e72c209a459991fd3cb61c72b333
33560079,1,0,0,1.0,00:33:56,04:33:56,240,240,f6faef4b36e743328800b961aced4a2c,3dae461cb13a4ca7bc113b9b1842283a
33590080,1,0,0,1.0,00:33:59,04:33:59,240,240,ffd0ed8719f54294a452ed3e3b6a986c,24e7da27483f42109e5fd5db774a8168
34120081,1,0,0,1.0,00:34:12,04:34:12,240,240,5e2e9efa5ade4984bb18af66028bc0c8,433544a316b84100a11a703f1b99494a
34360082,0,0,1,0.25,00:34:36,04:34:36,60,60,b6dd694ae05541dba369a2a759d2c2b9,5fda6fea62824ea1a9f8d94a2f2d997d
34430083,11,0,0,11.0,00:34:43,04:34:43,2640,2640,b6dd694ae05541dba369a2a759d2c2b9,8854c92271174c4bbd3ee95fbdd973c7
34500084,0,1,0,0.5,00:34:50,04:34:50,120,120,ffd0ed8719f54294a452ed3e3b6a986c,f99babdb60984c91ab485b8590630839
34500085,0,0,1,0.25,00:34:50,04:34:50,60,60,ffd0ed8719f54294a452ed3e3b6a986c,32ab2049f3fb437881ff3912470d7840
34500086,0,1,0,0.5,00:34:50,04:34:50,120,120,f6faef4b36e743328800b961aced4a2c,f7d977891ba84a7491024709803f38cc
34500087,1,0,0,1.0,00:34:50,04:34:50,240,240,2445d4bd004c457d95957d6ecf77f759,24b6bf044ee8473db7030d008fb422b5
35540088,9,0,0,9.0,00:35:54,04:35:54,2160,2160,2445d4bd004c457d95957d6ecf77f759,7ddb093d3d5d4b0397575e9f8b718386
36260089,0,0,1,0.25,00:36:26,04:36:26,60,60,b6dd694ae05541dba369a2a759d2c2b9,9829a9e1f6874f28b33b57a7a42bb49f
36310090,4,0,0,4.0,00:36:31,04:36:31,960,960,b6dd694ae05541dba369a2a759d2c2b9,852c1621c9c44d029b33d71c1274caeb
37480091,0,0,1,0.25,00:37:48,04:37:48,60,60,f6faef4b36e743328800b961aced4a2c,187a4c8fb27e4e5b9ef800a4ad5d4301
38330092,0,1,0,0.5,00:38:33,04:38:33,120,120,f6faef4b36e743328800b961aced4a2c,b854aac6ac2345789fbb3d155321216a
38430093,0,0,2,0.5,00:38:43,04:38:43,120,120,f6faef4b36e743328800b961aced4a2c,4a85fbdd319140dd83f55766289d365f
41290094,1,0,0,1.0,00:41:29,04:41:29,240,240,b6dd694ae05541dba369a2a759d2c2b9,b854aac6ac2345789fbb3d155321216a
41480095,0,0,1,0.25,00:41:48,04:41:48,60,60,b6dd694ae05541dba369a2a759d2c2b9,681162833e354d329df2b7aff119f015
41510096,1,0,0,1.0,00:41:51,04:41:51,240,240,2445d4bd004c457d95957d6ecf77f759,9b02d5056bcf48abba07259bb3ca9396
41510097,1,0,0,1.0,00:41:51,04:41:51,240,240,f6faef4b36e743328800b961aced4a2c,d1f8de642d734931be957336196d996d
41550098,0,0,2,0.5,00:41:55,04:41:55,120,120,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
42090099,0,1,0,0.5,00:42:09,04:42:09,120,120,5e2e9efa5ade4984bb18af66028bc0c8,680ee12255ad415ab7838647f138778e
42210100,1,3,0,2.5,00:42:21,04:42:21,600,600,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
42580101,0,0,4,1.0,00:42:58,04:42:58,240,240,f6faef4b36e743328800b961aced4a2c,9f1a09c368584eba9e7f10a53d55caae
43460102,0,0,1,0.25,00:43:46,04:43:46,60,60,5e2e9efa5ade4984bb18af66028bc0c8,6fbe6d91a5f04b359e02bde29d349128
44580103,0,1,0,0.5,00:44:58,04:44:58,120,120,2445d4bd004c457d95957d6ecf77f759,c56a0078468d4f1498be9e79f6bbd4c0
45290104,0,4,0,2.0,00:45:29,04:45:29,480,480,ffd0ed8719f54294a452ed3e3b6a986c,b854aac6ac2345789fbb3d155321216a
45380105,0,0,3,0.75,00:45:38,04:45:38,180,180,ffd0ed8719f54294a452ed3e3b6a986c,ef3171964da04ea7ac2e547f2441eff0
46440106,0,0,1,0.25,00:46:44,04:46:44,60,60,5e2e9efa5ade4984bb18af66028bc0c8,1c3da1b869444169a773701e1430ded0
47010107,1,0,0,1.0,00:47:01,04:47:01,240,240,2445d4bd004c457d95957d6ecf77f759,f5264a9b32c94706a8bc981ab961952a
47010108,1,0,0,1.0,00:47:01,04:47:01,240,240,b6dd694ae05541dba369a2a759d2c2b9,7b4a71ce5d744da09cf5f4c744924812
47570109,0,0,2,0.5,00:47:57,04:47:57,120,120,b6dd694ae05541dba369a2a759d2c2b9,5c8900293133480d893ceee1ac8fd352
48180110,1,0,0,1.0,00:48:18,04:48:18,240,240,f6faef4b36e743328800b961aced4a2c,1654624e52e84a93b56d016abb6f9042
48270111,1,0,0,1.0,00:48:27,04:48:27,240,240,2445d4bd004c457d95957d6ecf77f759,7b84670cf4164cccba22ebb17a2c290a
48460112,0,1,0,0.5,00:48:46,04:48:46,120,120,2445d4bd004c457d95957d6ecf77f759,5c8900293133480d893ceee1ac8fd352
48580113,2,0,0,2.0,00:48:58,04:48:58,480,480,ffd0ed8719f54294a452ed3e3b6a986c,a1beabe727d34dba968e1a00f69d76ed
50390114,2,0,0,2.0,00:50:39,04:50:39,480,480,f6faef4b36e743328800b961aced4a2c,433901c139d54522a8f3790b07a335e5
51230115,14,0,0,14.0,00:51:23,04:51:23,3360,3360,5e2e9efa5ade4984bb18af66028bc0c8,852c1621c9c44d029b33d71c1274caeb
55180116,0,0,2,0.5,00:55:18,04:55:18,120,120,2445d4bd004c457d95957d6ecf77f759,becb4f85393540b287e7329758b8d832
55460117,0,1,0,0.5,00:55:46,04:55:46,120,120,2445d4bd004c457d95957d6ecf77f759,ef7a2e12c20043a9aba7fecf660b2616
57040118,0,0,2,0.5,00:57:04,04:57:04,120,120,2445d4bd004c457d95957d6ecf77f759,6e4801bd12654045a5f3d63e2951594c
58420119,0,1,0,0.5,00:58:42,04:58:42,120,120,2445d4bd004c457d95957d6ecf77f759,d3118417a6aa44c488d1758be16ad2dd
100050120,0,0,1,0.25,01:00:05,05:00:05,60,60,f6faef4b36e743328800b961aced4a2c,e3495e0ede9a4ff3a63b4501c17d1fcd
104320121,1,0,0,1.0,01:04:32,05:04:32,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
108080122,0,0,1,0.25,01:08:08,05:08:08,60,60,2445d4bd004c457d95957d6ecf77f759,1053bf90a2c645c3a596b31bbc84f535
207390123,2,2,0,3.0,02:07:39,06:07:39,720,720,5e2e9efa5ade4984bb18af66028bc0c8,53827e104d8e49409192d379460e0a98
209340124,0,1,0,0.5,02:09:34,06:09:34,120,120,f6faef4b36e743328800b961aced4a2c,9b02d5056bcf48abba07259bb3ca9396
218360125,0,1,0,0.5,02:18:36,06:18:36,120,120,f6faef4b36e743328800b961aced4a2c,61a68b6b728b4413ba6a0f695091579c
218360126,0,1,0,0.5,02:18:36,06:18:36,120,120,f6faef4b36e743328800b961aced4a2c,ef3171964da04ea7ac2e547f2441eff0
218420127,0,1,0,0.5,02:18:42,06:18:42,120,120,5e2e9efa5ade4984bb18af66028bc0c8,99f05d5e71104b04838cff91b231a002
222170128,0,1,0,0.5,02:22:17,06:22:17,120,120,5e2e9efa5ade4984bb18af66028bc0c8,797fe83c0ac14a3c8724aa4d9ce0049a
227150129,0,1,0,0.5,02:27:15,06:27:15,120,120,5e2e9efa5ade4984bb18af66028bc0c8,ef7a2e12c20043a9aba7fecf660b2616
228400130,0,1,0,0.5,02:28:40,06:28:40,120,120,2445d4bd004c457d95957d6ecf77f759,a6fefc4ac6f541cbbc7af963c13350f6
230280131,0,0,1,0.25,02:30:28,06:30:28,60,60,ffd0ed8719f54294a452ed3e3b6a986c,cd837256e92d4dda8e4a738c049dbcd6
231170132,0,1,1,0.75,02:31:17,06:31:17,180,180,ffd0ed8719f54294a452ed3e3b6a986c,14174a048a0147be86981428ec8df189
234560133,0,1,0,0.5,02:34:56,06:34:56,120,120,2445d4bd004c457d95957d6ecf77f759,7b84670cf4164cccba22ebb17a2c290a
236440134,1,0,0,1.0,02:36:44,06:36:44,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9829a9e1f6874f28b33b57a7a42bb49f
237520135,2,3,0,3.5,02:37:52,06:37:52,840,840,b6dd694ae05541dba369a2a759d2c2b9,9e692abf321146bebb9917f3ada777d4
237570136,0,1,0,0.5,02:37:57,06:37:57,120,120,ffd0ed8719f54294a452ed3e3b6a986c,5920212e6b0b46b198b9677bfe74f35d
237570137,0,1,0,0.5,02:37:57,06:37:57,120,120,2445d4bd004c457d95957d6ecf77f759,434ba7a94f63491a8cc6d6b913f54218
237590138,0,1,0,0.5,02:37:59,06:37:59,120,120,b6dd694ae05541dba369a2a759d2c2b9,81dc3e210b4449bf91d9874c26f173f0
242120139,1,0,0,1.0,02:42:12,06:42:12,240,240,5e2e9efa5ade4984bb18af66028bc0c8,433901c139d54522a8f3790b07a335e5
243440140,0,0,1,0.25,02:43:44,06:43:44,60,60,5e2e9efa5ade4984bb18af66028bc0c8,20d9d5fd8824497a811a65a57f64f359
244280141,1,0,0,1.0,02:44:28,06:44:28,240,240,5e2e9efa5ade4984bb18af66028bc0c8,43a4215be06543c1985c1e9460dec52d
244540142,6,0,0,6.0,02:44:54,06:44:54,1440,1440,2445d4bd004c457d95957d6ecf77f759,7b84670cf4164cccba22ebb17a2c290a
247250143,1,0,0,1.0,02:47:25,06:47:25,240,240,f6faef4b36e743328800b961aced4a2c,e2327ef4f46a40908e2b8ad97e855333
248070144,0,1,0,0.5,02:48:07,06:48:07,120,120,f6faef4b36e743328800b961aced4a2c,1053bf90a2c645c3a596b31bbc84f535
248330145,0,1,0,0.5,02:48:33,06:48:33,120,120,f6faef4b36e743328800b961aced4a2c,434ba7a94f63491a8cc6d6b913f54218
248470146,1,0,0,1.0,02:48:47,06:48:47,240,240,ffd0ed8719f54294a452ed3e3b6a986c,a1706ab3350d477cb63e047c4f4ad819
249340147,1,0,0,1.0,02:49:34,06:49:34,240,240,f6faef4b36e743328800b961aced4a2c,d48e48b0b026419990c5ed5080c5da9d
249460148,1,0,0,1.0,02:49:46,06:49:46,240,240,ffd0ed8719f54294a452ed3e3b6a986c,aa61dc034d9240e9950b027ba204f5f0
258450149,4,5,0,6.5,02:58:45,06:58:45,1560,1560,5e2e9efa5ade4984bb18af66028bc0c8,7fe14b93f0f04ee7a994ef5b2c1fdb72
300150150,0,0,1,0.25,03:00:15,07:00:15,60,60,f6faef4b36e743328800b961aced4a2c,ce433928b8724d77bbe97ccb1e3312a5
300260151,0,0,1,0.25,03:00:26,07:00:26,60,60,5e2e9efa5ade4984bb18af66028bc0c8,2445d4bd004c457d95957d6ecf77f759
303530152,0,3,0,1.5,03:03:53,07:03:53,360,360,2445d4bd004c457d95957d6ecf77f759,773b0458659248f1938a61ddaeef55ef
304120153,0,0,2,0.5,03:04:12,07:04:12,120,120,ffd0ed8719f54294a452ed3e3b6a986c,433901c139d54522a8f3790b07a335e5
304560154,0,1,0,0.5,03:04:56,07:04:56,120,120,ffd0ed8719f54294a452ed3e3b6a986c,1394dce6e0b24fc8ad3d0a807e490829
304560155,0,1,0,0.5,03:04:56,07:04:56,120,120,ffd0ed8719f54294a452ed3e3b6a986c,6c9f8a62eff74e589c081de647f8eb3e
305220156,4,0,0,4.0,03:05:22,07:05:22,960,960,b6dd694ae05541dba369a2a759d2c2b9,680ee12255ad415ab7838647f138778e
306210157,0,0,2,0.5,03:06:21,07:06:21,120,120,b6dd694ae05541dba369a2a759d2c2b9,effccdca39e848faae86cc17c34e722b
307460158,12,10,0,17.0,03:07:46,07:07:46,4080,4080,ffd0ed8719f54294a452ed3e3b6a986c,0ca31f8c354b4ab78899ad6dfbd632fa
308560159,1,0,0,1.0,03:08:56,07:08:56,240,240,ffd0ed8719f54294a452ed3e3b6a986c,32ab2049f3fb437881ff3912470d7840
309100160,0,0,1,0.25,03:09:10,07:09:10,60,60,2445d4bd004c457d95957d6ecf77f759,707d2dad46ab496e97305cc2e3ae8cf2
309150161,1,0,0,1.0,03:09:15,07:09:15,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
309240162,0,1,0,0.5,03:09:24,07:09:24,120,120,ffd0ed8719f54294a452ed3e3b6a986c,e723c30f335b4391ad73fbccdfb67d1e
309380163,0,0,1,0.25,03:09:38,07:09:38,60,60,ffd0ed8719f54294a452ed3e3b6a986c,7fb0acc4e2634440ba26a7ebc0040dc2
310090164,1,0,0,1.0,03:10:09,07:10:09,240,240,ffd0ed8719f54294a452ed3e3b6a986c,7fb0acc4e2634440ba26a7ebc0040dc2
310250165,0,0,2,0.5,03:10:25,07:10:25,120,120,b6dd694ae05541dba369a2a759d2c2b9,0ca31f8c354b4ab78899ad6dfbd632fa
311310166,0,2,0,1.0,03:11:31,07:11:31,240,240,2445d4bd004c457d95957d6ecf77f759,14174a048a0147be86981428ec8df189
313380167,1,0,0,1.0,03:13:38,07:13:38,240,240,2445d4bd004c457d95957d6ecf77f759,e040ed28e94445fc85bc071963535830
315180168,0,1,0,0.5,03:15:18,07:15:18,120,120,5e2e9efa5ade4984bb18af66028bc0c8,fa91b55160e245edb77a213135cccd27
315580169,1,0,0,1.0,03:15:58,07:15:58,240,240,f6faef4b36e743328800b961aced4a2c,d1f8de642d734931be957336196d996d
316360170,0,0,2,0.5,03:16:36,07:16:36,120,120,2445d4bd004c457d95957d6ecf77f759,5eb5c6872aa04a0c8175969801d56658
316500171,0,0,1,0.25,03:16:50,07:16:50,60,60,2445d4bd004c457d95957d6ecf77f759,468daf338af44b9382df90826f18994c
316550172,1,0,0,1.0,03:16:55,07:16:55,240,240,b6dd694ae05541dba369a2a759d2c2b9,d1f8de642d734931be957336196d996d
318030173,1,0,0,1.0,03:18:03,07:18:03,240,240,b6dd694ae05541dba369a2a759d2c2b9,707d2dad46ab496e97305cc2e3ae8cf2
318150174,0,0,1,0.25,03:18:15,07:18:15,60,60,b6dd694ae05541dba369a2a759d2c2b9,b36cdc41430843efbf674ab80369d77b
318410175,4,0,0,4.0,03:18:41,07:18:41,960,960,5e2e9efa5ade4984bb18af66028bc0c8,c5819bc71f70420e8a28ac7c158dc22f
318480176,0,1,0,0.5,03:18:48,07:18:48,120,120,5e2e9efa5ade4984bb18af66028bc0c8,76d691d6054f42d48f27e16806928020
319440177,1,0,0,1.0,03:19:44,07:19:44,240,240,5e2e9efa5ade4984bb18af66028bc0c8,aa61dc034d9240e9950b027ba204f5f0
319460178,0,0,1,0.25,03:19:46,07:19:46,60,60,2445d4bd004c457d95957d6ecf77f759,e040ed28e94445fc85bc071963535830
320140179,0,0,2,0.5,03:20:14,07:20:14,120,120,f6faef4b36e743328800b961aced4a2c,b36cdc41430843efbf674ab80369d77b
322100180,0,0,2,0.5,03:22:10,07:22:10,120,120,5e2e9efa5ade4984bb18af66028bc0c8,24b6bf044ee8473db7030d008fb422b5
322400181,0,1,0,0.5,03:22:40,07:22:40,120,120,ffd0ed8719f54294a452ed3e3b6a986c,be79e1dcfff84bca9677a61c7fd5b5a6
322400182,0,1,0,0.5,03:22:40,07:22:40,120,120,5e2e9efa5ade4984bb18af66028bc0c8,7b4a71ce5d744da09cf5f4c744924812
323220183,0,1,0,0.5,03:23:22,07:23:22,120,120,2445d4bd004c457d95957d6ecf77f759,4a85fbdd319140dd83f55766289d365f
323220184,0,1,0,0.5,03:23:22,07:23:22,120,120,b6dd694ae05541dba369a2a759d2c2b9,a1706ab3350d477cb63e047c4f4ad819
323360185,4,0,0,4.0,03:23:36,07:23:36,960,960,5e2e9efa5ade4984bb18af66028bc0c8,e7d9bdb12a9e4bf5a70373616d423349
323410186,0,1,0,0.5,03:23:41,07:23:41,120,120,ffd0ed8719f54294a452ed3e3b6a986c,4cf497e776dd408f82c60b6475397a9d
323500187,0,0,1,0.25,03:23:50,07:23:50,60,60,b6dd694ae05541dba369a2a759d2c2b9,be79e1dcfff84bca9677a61c7fd5b5a6
